Date De Création,Heure D'Opération (opération),Numéro (opération),Nom (activité),Nom (exposition),Date De Séance (seance),Heure De Début (seance),Nom,Code Postal,Ville,Pays,Numéro Du Billet,Type De Billet,Tarif,Pu Net Ttc,Quantité,État,Code-Barres Du Billet
20/12/2024,13:55,2024010014754,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",20/12/2024,13:15,310,93700,Drancy,France,"2,02450004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02412200000013E+044"
20/12/2024,13:55,2024010014754,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",20/12/2024,13:00,310,93700,Drancy,France,"2,02450004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02412200000013E+044"
19/12/2024,13:42,2024010014637,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",19/12/2024,14:15,310,93700,Drancy,France,"2,02450004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02412190000013E+044"
19/12/2024,13:42,2024010014637,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",19/12/2024,14:00,310,93700,Drancy,France,"2,02450004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02412190000013E+044"
01/04/2025,10:24,2025003011922,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,01/04/2025,10:30,311,91800,Boussy-Saint-Antoine,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250401000001E+044"
17/09/2024,10:15,2024003000004,VA - UN DÉCOR POUR UNE VITRINE (archive),LA NAISSANCE DES GRANDS MAGASINS,17/09/2024,10:15,312,95380,Louvres,France,2024000103000001,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h ENSEIGNEMENT SUP,170.00,1.00,Valide,"2,02409170000013E+043"
20/03/2025,14:40,2025010012244,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",20/03/2025,14:45,313,93000,Bobigny,France,"2,0255000407E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE CHAMP SOCIAL 1h30,95.00,1.00,Valide,"2,02503200000013E+044"
13/02/2025,11:05,2025010006906,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",13/02/2025,11:15,314,77420,Champs-sur-Marne,France,"2,0255000102E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS LETR,190.00,1.00,Valide,"2,02502130000013E+044"
04/02/2025,10:38,2025010005487,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",04/02/2025,11:15,314,77420,Champs-sur-Marne,France,"2,0255000101E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,02502040000013E+044"
19/09/2024,09:57,2024003000421,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,19/09/2024,10:15,315,77170,Brie-Comte-Robert,France,2024000401000008,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02409190000013E+043"
07/11/2025,09:50,2025011020546,VA - LES MONDES DE PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",07/11/2025,10:00,316,93000,BOBIGNY,France,"2,02550001050001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,0251107000001E+044"
14/11/2025,15:46,2025004000011,VG - 1H - VIVE L'ART NOUVEAU,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,16/10/2025,10:30,317,75017,PARIS,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0251016000001E+044"
07/10/2025,13:11,2025010033063,VG - 1H - VIVE L'ART NOUVEAU,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,07/10/2025,13:45,317,75017,PARIS,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0251007000001E+044"
07/10/2025,13:11,2025010033063,VG - 1H - VIVE L'ART NOUVEAU,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,07/10/2025,13:30,317,75017,PARIS,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0251007000001E+044"
25/03/2025,14:39,2025003011034,"VG - 1H - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",25/03/2025,14:45,318,1231,Conches,Suisse,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,02503250000013E+044"
25/06/2025,09:54,2025003018417,VG - 1H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",25/06/2025,10:30,319,91450,SOISY-SUR-SEINE,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0250625000001E+044"
25/06/2025,09:54,2025003018417,VG - 1H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",25/06/2025,10:15,319,91450,SOISY-SUR-SEINE,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0250625000001E+044"
25/06/2025,09:54,2025003018417,VG - 1H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",25/06/2025,10:00,319,91450,SOISY-SUR-SEINE,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0250625000001E+044"
09/12/2025,13:50,2025003041171,APA - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",09/12/2025,14:00,320,75019,Paris,France,"2,02550008010001E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,0251209000001E+044"
02/12/2025,13:54,2025003039711,APA - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",02/12/2025,14:00,320,75019,Paris,France,"2,02550008010001E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,0251202000001E+044"
25/11/2025,13:52,2025010043860,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",25/11/2025,14:00,320,75019,Paris,France,"2,02550008010001E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,0251125000001E+044"
16/05/2025,14:02,2025011011056,VA - VERRE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,16/05/2025,14:00,320,75019,Paris,France,"2,0255000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,0250516000001E+044"
06/03/2025,13:57,2025010010197,VA - TISSAGE PAS TRÈS SAGE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,06/03/2025,14:00,320,75019,Paris,France,"2,0255000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02503060000013E+044"
04/03/2025,14:51,2025010009945,VA - BRODER LA NATURE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,04/03/2025,14:00,320,75019,Paris,France,"2,0255000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02503040000013E+044"
14/02/2025,13:57,2025003005923,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",14/02/2025,14:00,320,75019,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02502140000013E+044"
24/01/2025,13:51,2025003003439,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",24/01/2025,14:00,320,75019,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02501240000013E+044"
17/01/2025,09:57,2025010002633,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",17/01/2025,10:00,320,75019,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02501170000013E+044"
16/12/2024,17:48,2024010014334,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",26/11/2024,10:30,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02411260000013E+044"
16/12/2024,17:48,2024010014334,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",06/12/2024,14:00,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02412060000013E+044"
16/12/2024,17:48,2024010014334,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",26/11/2024,13:30,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02411260000013E+044"
06/12/2024,14:01,2024011006605,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",26/11/2024,10:30,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02411260000013E+044"
06/12/2024,14:01,2024011006605,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",26/11/2024,10:30,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02411260000013E+044"
06/12/2024,14:01,2024011006605,PARCOURS - A TABLE !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,17/01/2025,14:00,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02501170000013E+044"
06/12/2024,14:01,2024011006605,PARCOURS - A TABLE !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,17/01/2025,10:00,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02501170000013E+044"
06/12/2024,14:01,2024011006605,APA - CHRISTOFLE - HORS LES MURS (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",05/03/2025,10:00,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02503050000013E+044"
06/12/2024,14:01,2024011006605,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",14/02/2025,14:00,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02502140000013E+044"
06/12/2024,14:01,2024011006605,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",24/01/2025,14:00,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02501240000013E+044"
06/12/2024,14:01,2024011006605,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",06/12/2024,14:00,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02412060000013E+044"
06/12/2024,14:01,2024011006605,APA - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",26/11/2024,13:30,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02411260000013E+044"
26/11/2024,10:31,2024010011567,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",26/11/2024,10:30,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02411260000013E+044"
26/11/2024,10:31,2024010011567,PARCOURS - A TABLE !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,17/01/2025,14:00,320,75019,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Annulé,"2,02501170000013E+044"
23/04/2025,13:04,2025010016625,VG - 1h30 - ENTREZ AU MUSÉE DES ARTS DÉCORATIFS !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,23/04/2025,13:00,321,4053,EMBOURG,Belgique,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250423000001E+044"
07/03/2025,09:54,2025003008669,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",07/03/2025,10:15,322,92230,Gennevilliers,France,"2,0255000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02503070000013E+044"
24/01/2025,09:48,2025011001504,VA - BRODER LA NATURE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,24/01/2025,10:00,322,92230,Gennevilliers,France,"2,0255000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02501240000013E+044"
18/09/2024,09:57,2024003000199,VA - UN DÉCOR POUR UNE VITRINE (archive),LA NAISSANCE DES GRANDS MAGASINS,18/09/2024,10:15,322,92230,Gennevilliers,France,2024000101000004,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,02409180000013E+043"
01/10/2024,14:37,2024010002352,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,01/10/2024,15:00,323,94400,Vitry-sur-Seine,France,2024000401000047,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02410010000013E+043"
01/10/2024,14:37,2024010002352,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,01/10/2024,14:45,323,94400,Vitry-sur-Seine,France,2024000401000046,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02410010000013E+043"
18/03/2025,10:15,2025010011827,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",18/03/2025,10:15,324,93460,Gournay-sur-Marne,France,"2,02550001010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,02503180000013E+044"
14/10/2025,14:12,2025010034273,VA - LES MONDES DE PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",14/10/2025,14:30,325,13130,Berre-l'Étang,France,"2,0255000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,0251014000001E+044"
12/06/2025,10:01,2025011012076,PARCOURS - A TABLE !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,12/06/2025,10:15,326,75012,Paris,France,"2,0255000207E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT PARCOURS HANDICAP 1h30,45.00,1.00,Valide,"2,0250612000001E+044"
27/11/2025,13:38,2025003038763,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",27/11/2025,14:15,327,60260,Lamorlaye,France,"2,02550004010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0251127000001E+044"
27/11/2025,13:38,2025003038763,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",27/11/2025,14:00,327,60260,Lamorlaye,France,"2,02550004010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0251127000001E+044"
25/04/2025,09:55,2025010016846,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,25/04/2025,10:00,327,60260,Lamorlaye,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250425000001E+044"
24/04/2025,09:59,2025003014115,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,24/04/2025,13:30,327,60260,Lamorlaye,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250424000001E+044"
24/04/2025,09:59,2025003014115,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,24/04/2025,10:00,327,60260,Lamorlaye,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250424000001E+044"
22/04/2025,10:07,2025010016431,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,22/04/2025,13:30,327,60260,Lamorlaye,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250422000001E+044"
22/04/2025,10:07,2025010016431,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,22/04/2025,10:00,327,60260,Lamorlaye,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250422000001E+044"
08/04/2025,13:15,2025003012600,VG - 1H30 - A LA DECOUVERTE DES METIERS D'ART,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,08/04/2025,13:30,328,89190,Villeneuve-l'Archevêque,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250408000001E+044"
08/04/2025,13:15,2025003012600,VG - 1H30 - A LA DECOUVERTE DES METIERS D'ART,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,08/04/2025,13:15,328,89190,Villeneuve-l'Archevêque,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250408000001E+044"
17/12/2024,13:12,2024010014373,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",17/12/2024,13:45,329,60000,Beauvais,France,"2,02450001010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,02412170000013E+044"
17/12/2024,13:12,2024010014373,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",17/12/2024,13:30,329,60000,Beauvais,France,"2,02450001010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,02412170000013E+044"
24/06/2025,10:18,2025010021222,VA - BIJOU DE METAL,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,24/06/2025,10:15,330,75018,PARIS,France,"2,0255000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,0250624000001E+044"
19/11/2024,10:07,2024003009524,VG - 1H30 - LE TEMPS DES EXPOSITIONS UNIVERSELLES - LE XIXE SIÈCLE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,19/11/2024,10:30,331,93190,Livry-Gargan,France,"2,02450004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02411190000013E+044"
22/11/2024,09:54,2024011005162,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",22/11/2024,10:15,332,75019,Paris,France,"2,0245000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02411220000013E+044"
22/11/2024,09:54,2024011005162,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",22/11/2024,10:00,332,75019,Paris,France,"2,0245000105E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02411220000013E+044"
15/11/2024,13:56,2024010010078,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",15/11/2024,14:00,332,75019,Paris,France,2024000105000011,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02411150000013E+043"
12/11/2024,09:58,2024010009414,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",12/11/2024,10:15,332,75019,Paris,France,2024000105000008,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02411120000013E+043"
07/11/2024,10:04,2024011004110,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",07/11/2024,10:15,332,75019,Paris,France,2024000105000007,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,02411070000013E+043"
26/09/2024,10:16,2024010001412,VA - UN DÉCOR POUR UNE VITRINE (archive),LA NAISSANCE DES GRANDS MAGASINS,26/09/2024,10:45,333,75018,Paris,France,2024000101000021,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,02409260000013E+043"
11/10/2024,12:50,2024010004654,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,11/10/2024,13:15,334,78600,Maisons-Laffitte,France,2024000401000077,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02410110000013E+043"
11/10/2024,12:50,2024010004654,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,11/10/2024,13:00,334,78600,Maisons-Laffitte,France,2024000401000076,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02410110000013E+043"
03/06/2025,10:27,2025010019616,VA - INSPIRATION NATURE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,03/06/2025,10:15,335,78810,Feucherolles,France,"2,02550001010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,0250603000001E+044"
03/06/2025,10:27,2025010019616,VA - INSPIRATION NATURE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,03/06/2025,10:00,335,78810,Feucherolles,France,"2,02550001010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,0250603000001E+044"
19/11/2024,09:55,2024011004767,VA - LIKE ME LIKE MOI (archive),"L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",19/11/2024,10:00,335,93100,Montreuil,France,"2,02450001010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,02411190000013E+044"
05/02/2025,11:04,2025003004943,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",05/02/2025,11:15,336,93140,Bondy,France,"2,0255000407E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE CHAMP SOCIAL 1h30,95.00,1.00,Valide,"2,02502050000013E+044"
28/10/2025,15:25,2025004000010,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",06/02/2025,10:30,337,93440,Dugny,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250206000001E+044"
02/10/2025,11:46,2025010032236,VA - BIJOU DE METAL,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,02/10/2025,13:30,338,77280,Othis,France,"2,02550001010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,0251002000001E+044"
29/04/2025,10:00,2025010017110,VG - 1H30 - A LA DECOUVERTE DES METIERS D'ART,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,29/04/2025,10:00,338,77280,Othis,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250429000001E+044"
29/04/2025,10:00,2025010017110,VA - BIJOU DE METAL,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,29/04/2025,13:00,338,77280,Othis,France,"2,02550001010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,0250429000001E+044"
